id,date,dotw,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
26,4/23/2016,Saturday,8093,5.409999847,5.409999847,0,0.129999995,1.129999995,4.150000095,0,2,25,223,1190,2284
26,4/24/2016,Sunday,11085,7.420000076,7.420000076,0,0,0,7.420000076,0,0,0,419,1021,2667
26,4/25/2016,Monday,18229,13.34000015,12.19999981,4.861792088,4.309999943,1.370000005,7.670000076,0,51,24,379,986,3055
26,4/26/2016,Tuesday,15090,10.10000038,10.10000038,0,0.930000007,0.939999998,8.229999542,0,16,22,424,978,2939
26,4/27/2016,Wednesday,13541,10.22000027,9.06000042,4.885604858,4.269999981,0.660000026,5.289999962,0,50,12,337,1041,2830
26,4/28/2016,Thursday,15128,10.11999989,10.11999989,0,1.090000033,0.769999981,8.260000229,0,16,16,401,1007,2836
26,4/29/2016,Friday,20067,14.30000019,13.42000008,4.911146164,4.309999943,2.049999952,7.949999809,0,55,42,382,961,3180
26,4/30/2016,Saturday,3761,2.519999981,2.519999981,0,0,0,2.519999981,0,0,0,200,1240,2051
26,5/1/2016,Sunday,5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225
26,5/2/2016,Monday,13041,9.180000305,8.720000267,2.832325935,4.639999866,0.699999988,3.829999924,0,64,14,250,1112,2642
26,5/3/2016,Tuesday,14510,10.86999989,9.710000038,4.912367821,4.480000019,1.019999981,5.360000134,0,58,31,330,1021,2976
26,5/4/2016,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1557
26,5/5/2016,Thursday,15010,11.10000038,10.03999996,4.878232002,4.329999924,1.289999962,5.480000019,0,53,23,317,1047,2933
26,5/6/2016,Friday,11459,7.670000076,7.670000076,0,3,0.810000002,3.859999895,0,44,13,247,1136,2553
26,5/7/2016,Saturday,0,0,0,0,0,0,0,0,0,0,0,111,120
27,4/12/2016,Tuesday,11317,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,2772
27,4/13/2016,Wednesday,5813,3.619999886,3.619999886,0,0.560000002,0.209999993,2.839999914,0,31,26,155,744,2516
27,4/14/2016,Thursday,9123,6.119999886,6.119999886,0,2.029999971,0.330000013,3.660000086,0,35,32,189,787,2734
27,4/15/2016,Friday,8585,5.670000076,5.670000076,0,2.039999962,1.110000014,2.529999971,0,30,21,139,864,2395
27,4/16/2016,Saturday,31,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635
27,4/17/2016,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1629
27,4/18/2016,Monday,9827,6.710000038,6.710000038,0,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,2743
27,4/19/2016,Tuesday,10688,7.289999962,7.289999962,0,3.529999971,1.230000019,2.50999999,0,67,69,124,671,2944
27,4/20/2016,Wednesday,14365,10.64000034,10.64000034,0,7.639999866,0.449999988,2.539999962,0,87,13,145,797,2997
27,4/21/2016,Thursday,9469,6.179999828,6.179999828,0,1.360000014,0.300000012,4.510000229,0,19,6,206,758,2463
27,4/22/2016,Friday,9753,6.53000021,6.53000021,0,2.869999886,0.970000029,2.670000076,0,58,59,153,762,2846
27,4/23/2016,Saturday,2817,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,1965
27,4/24/2016,Sunday,3520,2.160000086,2.160000086,0,0,0,2.150000095,0,0,0,125,566,2049
27,4/25/2016,Monday,10091,6.820000172,6.820000172,0,3.75,0.699999988,2.369999886,0,69,39,129,706,2752
27,4/26/2016,Tuesday,10387,7.070000172,7.070000172,0,4.159999847,0.769999981,2.119999886,0,70,33,132,726,2781
27,4/27/2016,Wednesday,11107,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,2693
27,4/28/2016,Thursday,11584,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,2862
27,4/29/2016,Friday,7881,4.949999809,4.949999809,0,0.49000001,0.449999988,4,0,24,36,182,1198,2616
27,4/30/2016,Saturday,14560,9.409999847,9.409999847,0,3.119999886,1.039999962,5.239999771,0,42,17,308,584,2995
27,5/1/2016,Sunday,12390,8.069999695,8.069999695,0,2.299999952,0.899999976,4.849999905,0,30,15,258,685,2730
27,5/2/2016,Monday,10052,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,2754
27,5/3/2016,Tuesday,10288,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,2754
27,5/4/2016,Wednesday,10988,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,2655
27,5/5/2016,Thursday,8564,5.599999905,5.599999905,0,1.779999971,0.829999983,2.950000048,0,24,14,149,1253,2386
27,5/6/2016,Friday,12461,8.380000114,8.380000114,0,3.819999933,1.429999948,3.119999886,0,84,35,154,834,2924
27,5/7/2016,Saturday,12827,8.479999542,8.479999542,0,1.460000038,2.329999924,4.679999828,0,20,42,209,621,2739
27,5/8/2016,Sunday,10677,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,2534
27,5/9/2016,Monday,13566,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,2960
27,5/10/2016,Tuesday,14433,10.78999996,10.78999996,0,7.110000134,1.200000048,2.450000048,0,72,23,106,1182,2800
27,5/11/2016,Wednesday,9572,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,2735
27,5/12/2016,Thursday,3789,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,1199
28,4/12/2016,Tuesday,18060,14.11999989,14.11999989,0,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,3186
28,4/13/2016,Wednesday,16433,13.35000038,13.35000038,0,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,3140
28,4/14/2016,Thursday,20159,15.97000027,15.97000027,0,12.34000015,0.209999993,3.359999895,0,119,5,193,1123,3411
28,4/15/2016,Friday,20669,16.23999977,16.23999977,0,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,3410
28,4/16/2016,Saturday,14549,11.10999966,11.10999966,0,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,2867
28,4/17/2016,Sunday,18827,13.68999958,13.68999958,0,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,3213
28,4/18/2016,Monday,17076,12.65999985,12.65999985,0,9.079999924,0.230000004,3.349999905,0,102,6,195,1137,3133
28,4/19/2016,Tuesday,15929,12.47999954,12.47999954,0,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,3114
28,4/20/2016,Wednesday,15108,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,3043
28,4/21/2016,Thursday,16057,12.51000023,12.51000023,0,9.670000076,0.25,2.579999924,0,100,6,170,1164,3103
28,4/22/2016,Friday,10520,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,2655
28,4/23/2016,Saturday,22359,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,3554
28,4/24/2016,Sunday,22988,17.95000076,17.95000076,0,13.13000011,1.549999952,3.25999999,0,129,33,182,1096,3577
28,4/25/2016,Monday,20500,15.68999958,15.68999958,0,11.36999989,0.460000008,3.859999895,0,118,9,209,1104,3403
28,4/26/2016,Tuesday,12685,9.619999886,9.619999886,0,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,2846
28,4/27/2016,Wednesday,12422,9.819999695,9.819999695,0,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,2852
28,4/28/2016,Thursday,15447,12.39999962,12.39999962,0,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,3062
28,4/29/2016,Friday,12315,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,2794
28,4/30/2016,Saturday,7135,5.590000153,5.590000153,0,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,2408
28,5/1/2016,Sunday,1170,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,51,1389,1886
28,5/2/2016,Monday,1969,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,95,1345,1988
28,5/3/2016,Tuesday,15484,11.89999962,11.89999962,0,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,3023
28,5/4/2016,Wednesday,14581,11.14999962,11.14999962,0,8.819999695,0.400000006,1.909999967,0,89,8,123,1220,2918
28,5/5/2016,Thursday,14990,11.51000023,11.51000023,0,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,2950
28,5/6/2016,Friday,13953,11,11,0,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,2859
28,5/7/2016,Saturday,19769,15.67000008,15.67000008,0,12.43999958,0.879999995,2.349999905,0,121,20,148,1076,3331
28,5/8/2016,Sunday,22026,17.64999962,17.64999962,0,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,3589
28,5/9/2016,Monday,12465,9.380000114,9.380000114,0,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,2765
28,5/10/2016,Tuesday,14810,11.35999966,11.35999966,0,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,2926
28,5/11/2016,Wednesday,12209,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,2809
28,5/12/2016,Thursday,4998,3.910000086,3.910000086,0,2.950000048,0.200000003,0.75999999,0,28,4,39,839,1505
29,4/12/2016,Tuesday,9033,7.159999847,7.159999847,0,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,2044
29,4/13/2016,Wednesday,8053,6.099999905,6.099999905,0,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,1935
29,4/14/2016,Thursday,5234,3.460000038,3.460000038,0,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,1705
29,4/15/2016,Friday,2672,1.769999981,1.769999981,0,0,0,1.75999999,0,0,0,105,1335,1632
29,4/16/2016,Saturday,9256,6.139999866,6.139999866,0,0.430000007,3.269999981,2.450000048,0,6,51,115,1268,1880
29,4/17/2016,Sunday,10204,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,2112
29,4/18/2016,Monday,5151,3.480000019,3.480000019,0,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,1829
29,4/19/2016,Tuesday,4212,2.779999971,2.779999971,0,0,0,2.779999971,0,0,0,164,1276,1763
29,4/20/2016,Wednesday,6466,4.269999981,4.269999981,0,0.330000013,0.819999993,3.109999895,0.01,5,18,216,1201,1931
29,4/21/2016,Thursday,11268,8.56000042,8.56000042,0,5.880000114,0.930000007,1.75,0,49,20,172,1199,2218
29,4/22/2016,Friday,2824,1.870000005,1.870000005,0,0,0,1.870000005,0,0,0,120,1320,1651
29,4/23/2016,Saturday,9282,6.260000229,6.260000229,0,2.089999914,1.039999962,3.130000114,0,30,26,191,1193,2132
29,4/24/2016,Sunday,8905,7.130000114,7.130000114,0,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,1976
29,4/25/2016,Monday,6829,4.510000229,4.510000229,0,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,1909
29,4/26/2016,Tuesday,4562,3.039999962,3.039999962,0,1.179999948,0.49000001,1.370000005,0,19,14,108,1299,1813
29,4/27/2016,Wednesday,10232,8.180000305,8.180000305,0,6.239999771,0.230000004,1.700000048,0,45,5,104,1286,2008
29,4/28/2016,Thursday,2718,1.799999952,1.799999952,0,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,1580
29,4/29/2016,Friday,6260,4.260000229,4.260000229,0,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,1854
29,4/30/2016,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,0
30,4/12/2016,Tuesday,7626,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,3635
30,4/13/2016,Wednesday,12386,9.819999695,9.819999695,2.092147112,4.960000038,0.649999976,4.210000038,0,116,14,169,680,4079
30,4/14/2016,Thursday,13318,10.56000042,10.56000042,2.253081083,5.619999886,1.029999971,3.910000086,0,123,21,174,699,4163
30,4/15/2016,Friday,14461,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,3666
30,4/16/2016,Saturday,11207,8.890000343,8.890000343,0,5.369999886,1.070000052,2.440000057,0,64,21,142,563,3363
30,4/17/2016,Sunday,2132,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,2572
30,4/18/2016,Monday,13630,10.81000042,10.81000042,2.092147112,5.050000191,0.560000002,5.199999809,0,117,10,174,720,4157
30,4/19/2016,Tuesday,13070,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,4092
30,4/20/2016,Wednesday,9388,7.440000057,7.440000057,2.092147112,2.230000019,0.439999998,4.78000021,0,82,8,169,763,3787
30,4/21/2016,Thursday,15148,12.01000023,12.01000023,2.253081083,6.900000095,0.819999993,4.289999962,0,137,16,145,677,4236
30,4/22/2016,Friday,12200,9.670000076,9.670000076,2.092147112,4.909999847,0.589999974,4.179999828,0,113,12,159,769,4044
30,4/23/2016,Saturday,5709,4.53000021,4.53000021,0,1.519999981,0.519999981,2.480000019,0,19,10,136,740,2908
30,4/24/2016,Sunday,3703,2.940000057,2.940000057,0,0,0,2.940000057,0,0,0,135,734,2741
30,4/25/2016,Monday,12405,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,4005
30,4/26/2016,Tuesday,16208,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,3763
30,4/27/2016,Wednesday,7359,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,3061
30,4/28/2016,Thursday,5417,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,2884
30,4/29/2016,Friday,6175,4.900000095,4.900000095,0,0.25,0.360000014,4.269999981,0,3,7,172,767,2982
30,4/30/2016,Saturday,2946,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,2660
30,5/1/2016,Sunday,11419,9.06000042,9.06000042,0,6.03000021,0.560000002,2.470000029,0,71,10,127,669,3369
30,5/2/2016,Monday,6064,4.809999943,4.809999943,2.092147112,0.629999995,0.170000002,4.010000229,0,63,4,142,802,3491
30,5/3/2016,Tuesday,8712,6.909999847,6.909999847,2.253081083,1.340000033,1.059999943,4.5,0,71,20,195,822,3784
30,5/4/2016,Wednesday,7875,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,3110
30,5/5/2016,Thursday,8567,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,3783
30,5/6/2016,Friday,7045,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,3644
30,5/7/2016,Saturday,4468,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,158,851,2799
30,5/8/2016,Sunday,2943,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,139,621,2685
30,5/9/2016,Monday,8382,6.650000095,6.650000095,2.092147112,1.269999981,0.660000026,4.71999979,0,71,13,171,772,3721
30,5/10/2016,Tuesday,6582,5.21999979,5.21999979,2.253081083,0.660000026,0.639999986,3.920000076,0,63,13,152,840,3586
30,5/11/2016,Wednesday,9143,7.25,7.25,2.092147112,1.389999986,0.589999974,5.269999981,0,72,10,184,763,3788
30,5/12/2016,Thursday,4561,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,1976
31,4/12/2016,Tuesday,5014,3.910000086,3.910000086,0,0,0.330000013,3.579999924,0,0,7,196,1237,2650
31,4/13/2016,Wednesday,5571,4.349999905,4.349999905,0,0.150000006,0.970000029,3.230000019,0,2,23,163,1252,2654
31,4/14/2016,Thursday,3135,2.450000048,2.450000048,0,0,0,2.430000067,0,0,0,134,1306,2443
31,4/15/2016,Friday,3430,2.680000067,2.680000067,0,0,0,0.899999976,0,0,0,65,1375,2505
31,4/16/2016,Saturday,5319,4.150000095,4.150000095,0,0,0,0,0,0,0,0,1440,2693
31,4/17/2016,Sunday,3008,2.349999905,2.349999905,0,0,0,0,0,0,0,0,1440,2439
31,4/18/2016,Monday,3864,3.00999999,3.00999999,0,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,2536
31,4/19/2016,Tuesday,5697,4.440000057,4.440000057,0,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,2668
31,4/20/2016,Wednesday,5273,4.110000134,4.110000134,0,0,1.039999962,3.069999933,0,0,27,167,1246,2647
31,4/21/2016,Thursday,8538,6.659999847,6.659999847,0,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,2883
31,4/22/2016,Friday,8687,6.78000021,6.78000021,0,0.289999992,2.410000086,4.079999924,0,4,54,212,1170,2944
31,4/23/2016,Saturday,9423,7.349999905,7.349999905,0,0.529999971,2.029999971,4.75,0,7,44,238,1151,3012
31,4/24/2016,Sunday,8286,6.460000038,6.460000038,0,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,2889
31,4/25/2016,Monday,4503,3.50999999,3.50999999,0,1.470000029,0.239999995,1.809999943,0,18,6,122,1294,2547
31,4/26/2016,Tuesday,10499,8.18999958,8.18999958,0,0.07,4.21999979,3.890000105,0,1,91,214,1134,3093
31,4/27/2016,Wednesday,12474,9.729999542,9.729999542,0,6.599999905,0.270000011,2.869999886,0,77,5,129,1229,3142
31,4/28/2016,Thursday,6174,4.820000172,4.820000172,0,0,1.200000048,3.609999895,0,0,28,203,1209,2757
31,4/29/2016,Friday,15168,11.82999992,11.82999992,0,3.900000095,3,4.920000076,0,46,67,258,1069,3513
31,4/30/2016,Saturday,10085,7.869999886,7.869999886,0,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,3164
31,5/1/2016,Sunday,4512,3.519999981,3.519999981,0,0.779999971,0.119999997,2.039999962,0,10,2,117,1311,2596
31,5/2/2016,Monday,8469,6.610000134,6.610000134,0,0,0,0,0,0,0,0,1440,2894
31,5/3/2016,Tuesday,12015,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,3212
31,5/4/2016,Wednesday,3588,2.799999952,2.799999952,0,0,0,0,0,0,0,0,1440,2516
31,5/5/2016,Thursday,12427,9.68999958,9.68999958,0,0,0,1.179999948,0,0,0,70,1370,3266
31,5/6/2016,Friday,5843,4.559999943,4.559999943,0,0.140000001,1.190000057,3.230000019,0,2,22,166,1250,2683
31,5/7/2016,Saturday,6117,4.769999981,4.769999981,0,0,0,4.769999981,0,0,0,250,1190,2810
31,5/8/2016,Sunday,9217,7.190000057,7.190000057,0,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,2940
31,5/9/2016,Monday,9877,7.699999809,7.699999809,0,5.760000229,0.170000002,1.730000019,0,66,4,110,1260,2947
31,5/10/2016,Tuesday,8240,6.429999828,6.429999828,0,0.689999998,2.00999999,3.720000029,0,9,43,162,1226,2846
31,5/11/2016,Wednesday,8701,6.789999962,6.789999962,0,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,2804
31,5/12/2016,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,0
32,4/12/2016,Tuesday,2564,1.639999986,1.639999986,0,0,0,1.639999986,0,0,0,116,831,2044
32,4/13/2016,Wednesday,1320,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,82,806,1934
32,4/14/2016,Thursday,1219,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,853,1963
32,4/15/2016,Friday,2483,1.590000033,1.590000033,0,0,0,1.590000033,0,0,0,126,937,2009
32,4/16/2016,Saturday,244,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,12,1428,1721
32,4/17/2016,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,4/18/2016,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,4/19/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,4/20/2016,Wednesday,3147,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,2188
32,4/21/2016,Thursday,144,0.090000004,0.090000004,0,0,0,0.090000004,0,0,0,9,1431,1720
32,4/22/2016,Friday,4068,2.599999905,2.599999905,0,0.050000001,0.280000001,2.269999981,0,1,20,195,817,2419
32,4/23/2016,Saturday,5245,3.359999895,3.359999895,0,0.159999996,0.439999998,2.75,0,8,45,232,795,2748
32,4/24/2016,Sunday,400,0.25999999,0.25999999,0,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,1799
32,4/25/2016,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,4/26/2016,Tuesday,1321,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,80,1360,1928
32,4/27/2016,Wednesday,1758,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,2067
32,4/28/2016,Thursday,6157,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,2780
32,4/29/2016,Friday,8360,5.349999905,5.349999905,0,0.140000001,0.280000001,4.929999828,0,6,14,380,634,3101
32,4/30/2016,Saturday,7174,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,2896
32,5/1/2016,Sunday,1619,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,1962
32,5/2/2016,Monday,1831,1.169999957,1.169999957,0,0,0,1.169999957,0,0,0,101,916,2015
32,5/3/2016,Tuesday,2421,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,156,739,2297
32,5/4/2016,Wednesday,2283,1.460000038,1.460000038,0,0,0,1.460000038,0,0,0,129,848,2067
32,5/5/2016,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,5/6/2016,Friday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,5/7/2016,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,5/8/2016,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,5/9/2016,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1688
32,5/10/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,48,57
33,4/12/2016,Tuesday,23186,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,3921
33,4/13/2016,Wednesday,15337,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,3566
33,4/14/2016,Thursday,21129,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,3793
33,4/15/2016,Friday,13422,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,3934
33,4/16/2016,Saturday,29326,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,0,94,29,429,888,4547
33,4/17/2016,Sunday,15118,8.869999886,8.869999886,0,0,0.07,8.789999962,0,58,15,307,1060,3545
33,4/18/2016,Monday,11423,8.670000076,8.670000076,0,2.440000057,0.270000011,5.940000057,0,29,5,191,1215,2761
33,4/19/2016,Tuesday,18785,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,3676
33,4/20/2016,Wednesday,19948,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,3679
33,4/21/2016,Thursday,19377,17.62000084,17.62000084,0,12.28999996,0.419999987,4.889999866,0,82,13,226,1119,3659
33,4/22/2016,Friday,18258,16.30999947,16.30999947,0,10.22999954,0.029999999,5.96999979,0.050000001,61,2,236,1141,3427
33,4/23/2016,Saturday,11200,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,3891
33,4/24/2016,Sunday,16674,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,0,64,1,227,1148,3455
33,4/25/2016,Monday,12986,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,3802
33,4/26/2016,Tuesday,11101,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,0,22,3,258,1157,2860
33,4/27/2016,Wednesday,23629,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,3808
33,4/28/2016,Thursday,14890,11.30000019,11.30000019,0,4.929999828,0.379999995,5.96999979,0,58,8,231,1143,3060
33,4/29/2016,Friday,9733,7.389999866,7.389999866,0,1.379999995,0.170000002,5.789999962,0,18,5,210,1207,2698
33,4/30/2016,Saturday,27745,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,4398
33,5/1/2016,Sunday,10930,8.319999695,8.319999695,0,3.130000114,0.569999993,4.570000172,0,36,12,166,1226,2786
33,5/2/2016,Monday,4790,3.640000105,3.640000105,0,0,0,3.559999943,0,0,0,105,1335,2189
33,5/3/2016,Tuesday,10818,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,2817
33,5/4/2016,Wednesday,18193,16.29999924,16.29999924,0,10.42000008,0.310000002,5.53000021,0,66,8,212,1154,3477
33,5/5/2016,Thursday,14055,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,3052
33,5/6/2016,Friday,21727,19.34000015,19.34000015,0,12.78999996,0.289999992,6.159999847,0,96,17,232,1095,4015
33,5/7/2016,Saturday,12332,8.130000114,8.130000114,0,0.079999998,0.959999979,6.989999771,0,105,28,271,1036,4142
33,5/8/2016,Sunday,10686,8.109999657,8.109999657,0,1.080000043,0.200000003,6.800000191,0,17,4,245,1174,2847
33,5/9/2016,Monday,20226,18.25,18.25,0,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,3710
33,5/10/2016,Tuesday,10733,8.149999619,8.149999619,0,1.350000024,0.460000008,6.28000021,0,18,11,224,1187,2832
33,5/11/2016,Wednesday,21420,19.55999947,19.55999947,0,13.22000027,0.409999996,5.889999866,0,88,12,213,1127,3832
33,5/12/2016,Thursday,8064,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,0,23,1,137,770,1849
